id	topic0	topic1	topic2	topic3	topic4	topic5	topic6	topic7	topic8	topic9	topic10	topic11	topic12	topic13	topic14	topic15	topic16	topic17	topic18	topic19	topic20	topic21	topic22	topic23	topic24	topic25	topic26	topic27	topic28	topic29	topic30	topic31	topic32	topic33	topic34	topic35	topic36	topic37	topic38	topic39	topic40	topic41	topic42	topic43	topic44	topic45	topic46	topic47	topic48	topic49
9491989	0.001014560284457934	0.0007872988117654123	0.11062733152421635	0.00022066626042089636	0.0004794571662753995	0.0004651147457247699	0.000737399486793264	0.1321999880758982	0.0005646366858484414	0.00077594446895003	0.03740336710139101	0.000790314443511203	0.1361395020022953	0.0012157328306284312	0.0007584243271197298	0.00040290811731448636	0.0002761902951184889	0.00035468148318011335	0.00040357262996748095	0.07468919318923206	0.0005860463405061411	0.0003138797509228991	0.00013163455400843848	0.0008564155085558112	0.0006325002428777292	0.019420561200459006	0.0019514731709015592	0.0008072498291796877	0.0005883010237235884	0.00127437846769873	0.0008721713504299481	0.000787936221535855	0.00021159147859246304	0.0003187531673726927	0.0005912948350395903	0.0006545826523130063	0.0006213095940644324	0.0007667549304836614	0.0005301972160430999	0.0002959371827548454	0.00036354918533699674	0.000973585420603561	0.0004212592543660195	0.00026513418451428177	0.45940261086227235	0.001302437348042591	0.0008042662518834443	0.0003844010977580565	0.00267813675110169	0.0008853669965488288
9501235	0.0009786485157778826	0.000759431278171482	0.14210791087463615	0.0002128554720220964	0.0004624861147656565	0.00044865136408641493	0.018409491815748052	0.003633230861309251	0.0005446505870812361	0.0007484788380709473	0.0006830358229430716	0.0007623401674483057	0.04282968744077551	0.0011727002806074152	0.07152435327284616	0.00038864662558258447	0.00026641415648788046	0.0003421270400640326	0.0003892876168884054	0.05434727197972621	0.035961689630753205	0.00030276954172077386	0.00012697516636408723	0.000826101493599374	0.0006101120193682339	0.001034949889584921	0.0018823980709076868	0.0007786761016480596	0.0005674772928898047	0.0012292700739995946	0.0008412996355936603	0.0007600461259388765	0.00020410190468513978	0.0003074704568348582	0.0005703651341012215	0.0006314127912885341	0.46075235125382175	0.07153238900294771	0.0005114301500845501	0.0002854620756432002	0.00035068085760167747	0.018637317620790832	0.0004063481986812346	0.00025574939225569445	0.0006865779933178805	0.0012563357713500287	0.018473991738929392	0.00037079468765654073	0.03797972759908978	0.0008540282035129854
9593960	0.03349834859677767	0.0013620982350565564	0.0009368963422281883	0.0003817726120808532	0.000829504312986987	0.0008046906267137345	0.0012757678844204769	0.0065164781672646405	0.0009768725949398582	0.001342454193838738	0.0012250771276516763	0.001367315551045274	0.23553366603334627	0.0021033278828226057	0.03305521019721301	0.12766933726751983	0.0004778342198650964	0.0006136310826680434	0.0006982171937528996	0.0022467976584044642	0.032756980671370756	0.0005430403912250067	0.00022773969807638416	0.0014816763790906325	0.0010942826937141417	0.0018562619930137816	0.0033762252935258543	0.0013966153017680254	0.0010178140422935525	0.0022047901453758774	0.0015089354122402809	0.033106268446884746	0.0003660724177870055	0.0005514718429759302	0.0010229936069628737	0.0011324872616216431	0.001074921857942588	0.2552710949418277	0.0009172891936478509	0.0005119981235766084	0.0006289730103788363	0.03342745837199432	0.0007288166555040699	0.00045870614737783874	0.1599467674578895	0.002253334549130705	0.0013914534428795876	0.000665048707028995	0.004633419087393028	0.001531765074905025
9620697	0.0013323518236993534	0.07331793802978132	0.000711154188579194	0.0002897857318136405	0.0006296379226139903	0.0006108030140633325	0.000968375725005731	0.004946353758211619	0.00074149829206026	0.0010189941831276795	0.0009298987426827475	0.0010378652764539097	0.25106662140050817	0.0015965378093667408	0.0009959861930883853	0.0005291113530765124	0.00036270160484922734	0.00046577865129019736	0.000529984011565763	0.0017054390049855682	0.0007696141101786484	0.0004121965594068775	0.0001728665519256937	0.001124671231614778	0.0008306188059970007	0.001409001649310096	0.02665741234999341	0.0010601053466854317	0.0007725750296455829	0.0016735530668133402	0.001145362288594345	0.12150813041182766	0.0002778684487265671	0.0004185964800365305	0.0007765065949037462	0.0008596181064165775	0.0008159229011964877	0.0010069261980880687	0.0006962713192472039	0.00038863382608607855	0.0727614569648188	0.38679338489724846	0.0005532106316429215	0.00034818237976995316	0.0009347211248584149	0.0017104008529624688	0.001056187221057321	0.0005048073648020028	0.0035170116937438076	0.02525736887557837
9620698	0.0010736575079970893	0.0008331582590390366	0.0005730738835870144	0.00023351987150681687	0.0005073851147343381	0.0004922072610937703	0.05902945241597141	0.0039859515746884944	0.0005975262646671326	0.0008211425359727416	0.03958207957473506	0.0008363495486201702	0.22173497224184277	0.0012865481739413474	0.0008026018616476807	0.1363409439888096	0.05854137820393634	0.0003753413603877978	0.00042708037247705076	0.0013743047140880567	0.0006201830124415102	0.0003321629639451944	0.00013930214831789838	0.0009063009412174724	0.0006693428128211076	0.0011354247223993202	0.02148151141781535	0.0008542714052632278	0.0006225690289273228	0.0013486098665941798	0.020339341237594462	0.0008338327973549852	0.0002239164918035214	0.0003373202525174679	0.0006257372270582693	0.0006927115027334258	0.0006575003187852068	0.0008114177151606237	0.00056108072673865	0.00031317525732835893	0.00038472559821503213	0.020446662586090396	0.00044579722683012765	0.0002805780121607421	0.000753232243718667	0.0984601366059311	0.2920966144006665	0.000406792115769413	0.00283413580672493	0.0009369388273318481
9620699	0.0017012773983874458	0.032086637376260115	0.000908071371448323	0.0003700268256029045	0.0008039834132823765	0.0007799331559494762	0.0012365170406154382	0.006315989293210221	0.000946817696937135	0.0013011516492918362	0.0011873858582806618	0.0013252481108928223	0.13598779401203548	0.002038615958962761	0.0012717727924914661	0.0006756212362286628	0.00046313295911252063	0.0005947518350605046	0.0006767355321209824	0.0021776716794324976	0.0009827187292704535	0.0005263329683183059	0.0002207329569390938	0.0014360904626903935	0.0010606155042402182	0.0017991514085267683	0.03403879690322082	0.0013536464124153003	0.0009864995214590774	0.002136956588287749	0.0014625108322669114	0.0013212601612786013	0.00035480967048997846	0.0005345050142637011	0.0009915197293313696	0.00109764465336983	0.0010418503325781662	0.0012857420631549234	0.0008890674651472335	0.0004962457609231879	0.0006096217461798796	0.0016325682138812806	0.0007063935571826259	0.0004445933894357329	0.0011935435485062582	0.125249791705603	0.616677564627281	0.000644587521854863	0.004490865248953081	0.001484638107346642
9636217	0.0016026610301070519	0.0012436650083737133	0.0008554340408892322	0.0003485778239633901	0.0007573796528076097	0.0007347234944244912	0.001164841004727407	0.03493291223602309	0.0008919343940824395	0.0012257289990192652	0.001118557764048571	0.0012484286833905358	0.3599694040109861	0.0019204453993691777	0.4649266296528402	0.0006364581269596315	0.00043628696062813496	0.0005602764073275785	0.0006375078314959533	0.002051440605924877	0.0009257543845882554	0.0004958235135456809	0.000207937934449664	0.0013528459394357652	0.0009991357894863582	0.0016948616683211805	0.0030826655155088943	0.0012751808469203896	0.0009293160191044042	0.059979157675398985	0.0013777348239653814	0.0012446718995510512	0.0003342427475603903	0.0005035218580868728	0.0009340452252453814	0.001034018504288954	0.0009814583611172131	0.001211212646062883	0.0008375317163903405	0.0004674803433827144	0.0005742843681073822	0.001537934647141616	0.0006654466973395173	0.00041882205698331776	0.001124358517158786	0.0020574091198327237	0.0012704678070584398	0.0006072233151097211	0.03321358346364606	0.0013985794678232006
9714705	0.0009786485157778826	0.000759431278171482	0.000522362020873624	0.0002128554720220964	0.0004624861147656565	0.00044865136408641493	0.0007112982090277372	0.003633230861309251	0.0005446505870812361	0.0007484788380709473	0.3192505207439088	0.0007623401674483057	0.007433300227334872	0.0011727002806074152	0.5139791934408541	0.00038864662558258447	0.00026641415648788046	0.0003421270400640326	0.0003892876168884054	0.0012526911595652627	0.0005653024173125659	0.03569915675516141	0.00012697516636408723	0.000826101493599374	0.0006101120193682339	0.001034949889584921	0.0018823980709076868	0.0007786761016480596	0.0005674772928898047	0.0012292700739995946	0.0008412996355936603	0.0007600461259388765	0.00020410190468513978	0.0003074704568348582	0.0005703651341012215	0.0006314127912885341	0.0005993174790935022	0.0007396145760664469	0.0005114301500845501	0.0002854620756432002	0.00035068085760167747	0.0009391240140705168	0.0004063481986812346	0.00025574939225569445	0.0006865779933178805	0.0012563357713500287	0.0007757981322090754	0.00037079468765654073	0.09107430841925072	0.0008540282035129854
9728909	0.012280088153326003	0.00952934878251578	0.2286316544725817	0.0026709118935019324	0.005803278876377019	0.005629680331872679	0.008925374707405166	0.045589805266090494	0.006834279227207607	0.009391917490524615	0.008570738096867661	0.009565849544711557	0.09327310121065777	0.01471505100259884	0.009179856275995789	0.004876740469844059	0.0033429666261382152	0.004293012398106339	0.004884783633057503	0.01571877708936822	0.007093418531748086	0.0037991542443794766	0.0015932852409169976	0.010365927093785162	0.007655689719501006	0.012986558170249535	0.0236203436450556	0.009770832956841353	0.007120708885108281	0.01542488915028073	0.010556633481673825	0.009537063896433343	0.22463812439567166	0.0038581413588251296	0.0071569455360378734	0.007922971948716122	0.007520239755585238	0.009280688671316813	0.006417428960503779	0.0035819800437172826	0.004400345758057591	0.01178413444026392	0.005098859928055452	0.0032091450928765164	0.008615185274537142	0.015764509702538336	0.009734720176978592	0.004652734232767951	0.032415772521356225	0.010716351637472251
9770542	0.0013323518236993534	0.00103390505593507	0.000711154188579194	0.0002897857318136405	0.0006296379226139903	0.0006108030140633325	0.000968375725005731	0.004946353758211619	0.00074149829206026	0.0010189941831276795	0.025024576400631496	0.0010378652764539097	0.08240387779486698	0.0015965378093667408	0.0009959861930883853	0.0005291113530765124	0.00036270160484922734	0.00046577865129019736	0.000529984011565763	0.0017054390049855682	0.21762171303171735	0.0004121965594068775	0.0001728665519256937	0.001124671231614778	0.0008306188059970007	0.04959835696520759	0.0025627346920446656	0.0010601053466854317	0.0007725750296455829	0.0016735530668133402	0.001145362288594345	0.0010347421220839258	0.0002778684487265671	0.0004185964800365305	0.0007765065949037462	0.0008596181064165775	0.0008159229011964877	0.0010069261980880687	0.16935901492488842	0.00038863382608607855	0.00047742399097255915	0.0012785423700685374	0.0005532106316429215	0.00034818237976995316	0.0009347211248584149	0.0017104008529624688	0.3383816744323398	0.0005048073648020028	0.07580104466759005	0.001162691217629622
